,keywords,number_of_times_word_appeared,tf,idf,tf_idf
572,window,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
258,display,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
177,longer,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
458,once,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
44,checking,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
632,stylecomments,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
631,more,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
260,variableName,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
787,particular,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
788,contains,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
490,World,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
467,constant3,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
913,Constant,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
49,Employee,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
613,integer,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
188,added,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
222,execution,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
815,member,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
816,suspend,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
854,perform,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
546,continue,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
849,existing,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
589,list,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
820,lifecycle,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
550,codeint,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
219,their,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
83,simple,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
556,Vector,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
217,level,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
559,cannot,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
208,left,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
561,Declarations,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
581,initialized,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
82,thesame,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
79,host,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
828,alt,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
575,specific,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
861,complete,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
598,done,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
531,Applets,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
863,dereference,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
243,simply,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
797,dynamically,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
884,freed,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
439,environment,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
236,etc,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
881,placed,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
92,secure,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
505,written,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
1011,Each,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
507,labels,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
889,Every,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
803,argument,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
59,causes,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
513,delimited,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
231,valid,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
89,IEEE,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
519,inC,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
868,Web,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
62,If,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
228,Strings,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
525,bar,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
528,declare,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
192,just,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
271,Wide,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
573,versions,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
290,them,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
409,yet,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
698,documentation,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
949,second,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
405,points,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
976,bounds,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
287,tothe,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
706,handling,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
340,invoked,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
342,during,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
683,Portability,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
363,idi,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
679,ignored,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
309,TrivialApplet,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
395,features,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
960,instantiates,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
390,FALSE,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
389,II,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
160,comparison,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
971,However,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
24,ExpressionsItemExamples,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
347,creates,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
348,syntax,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
677,Assignment,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
349,awt,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
126,hardware,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
410,AppletName,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
22,non,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
113,containing,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
273,menu,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
434,orin,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
777,classes,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
741,Simple,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
140,come,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
153,concatenate,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
5,So,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
742,structure,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
319,Accessing,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
278,addresses,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
743,Unlike,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
313,setTitle,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
714,itself,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
940,components,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
935,independent,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
767,Comments,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
315,however,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
942,instantiated,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
369,behavior,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
283,Program,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
697,standard,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
144,ObjectsA,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
941,handle,2,8.07526143658901e-05,-0.6931471805599453,-5.597344697056126e-05
735,Instead,1,4.037630718294505e-05,0.0,0.0
88,commentary,1,4.037630718294505e-05,0.0,0.0
737,Your,1,4.037630718294505e-05,0.0,0.0
738,programinstantiates,1,4.037630718294505e-05,0.0,0.0
732,restrictions,1,4.037630718294505e-05,0.0,0.0
135,assignments,1,4.037630718294505e-05,0.0,0.0
734,provided,1,4.037630718294505e-05,0.0,0.0
811,deallocating,1,4.037630718294505e-05,0.0,0.0
106,calling,1,4.037630718294505e-05,0.0,0.0
813,TypeDescriptionbooleantrue,1,4.037630718294505e-05,0.0,0.0
830,thisthe,1,4.037630718294505e-05,0.0,0.0
829,unnecessarily,1,4.037630718294505e-05,0.0,0.0
81,notpresent,1,4.037630718294505e-05,0.0,0.0
826,falsebyte8,1,4.037630718294505e-05,0.0,0.0
722,notices,1,4.037630718294505e-05,0.0,0.0
824,linked,1,4.037630718294505e-05,0.0,0.0
723,relieving,1,4.037630718294505e-05,0.0,0.0
823,Macapplication,1,4.037630718294505e-05,0.0,0.0
724,literals,1,4.037630718294505e-05,0.0,0.0
139,running,1,4.037630718294505e-05,0.0,0.0
726,lines,1,4.037630718294505e-05,0.0,0.0
727,img,1,4.037630718294505e-05,0.0,0.0
728,youmust,1,4.037630718294505e-05,0.0,0.0
84,NullPointerException,1,4.037630718294505e-05,0.0,0.0
137,outside,1,4.037630718294505e-05,0.0,0.0
730,back,1,4.037630718294505e-05,0.0,0.0
85,terminates,1,4.037630718294505e-05,0.0,0.0
818,objectGeneral,1,4.037630718294505e-05,0.0,0.0
86,errors,1,4.037630718294505e-05,0.0,0.0
731,mml,1,4.037630718294505e-05,0.0,0.0
814,testCommentsJava,1,4.037630718294505e-05,0.0,0.0
812,equivalentcode,1,4.037630718294505e-05,0.0,0.0
130,youoverride,1,4.037630718294505e-05,0.0,0.0
747,order,1,4.037630718294505e-05,0.0,0.0
809,Javaruntime,1,4.037630718294505e-05,0.0,0.0
102,InterfaceThe,1,4.037630718294505e-05,0.0,0.0
790,Internet,1,4.037630718294505e-05,0.0,0.0
762,jumping,1,4.037630718294505e-05,0.0,0.0
763,methodcauses,1,4.037630718294505e-05,0.0,0.0
789,say,1,4.037630718294505e-05,0.0,0.0
114,bitsfloat32,1,4.037630718294505e-05,0.0,0.0
786,loader,1,4.037630718294505e-05,0.0,0.0
111,independentbyte,1,4.037630718294505e-05,0.0,0.0
110,square,1,4.037630718294505e-05,0.0,0.0
108,stored,1,4.037630718294505e-05,0.0,0.0
103,removed,1,4.037630718294505e-05,0.0,0.0
784,thatknow,1,4.037630718294505e-05,0.0,0.0
783,loadable,1,4.037630718294505e-05,0.0,0.0
782,signature,1,4.037630718294505e-05,0.0,0.0
104,implements,1,4.037630718294505e-05,0.0,0.0
771,notspecify,1,4.037630718294505e-05,0.0,0.0
772,integerint,1,4.037630718294505e-05,0.0,0.0
773,UNICODE,1,4.037630718294505e-05,0.0,0.0
107,what,1,4.037630718294505e-05,0.0,0.0
775,u00aeboolean,1,4.037630718294505e-05,0.0,0.0
776,highest,1,4.037630718294505e-05,0.0,0.0
761,blank,1,4.037630718294505e-05,0.0,0.0
128,isn,1,4.037630718294505e-05,0.0,0.0
760,AppletThe,1,4.037630718294505e-05,0.0,0.0
792,next,1,4.037630718294505e-05,0.0,0.0
807,related,1,4.037630718294505e-05,0.0,0.0
127,Three,1,4.037630718294505e-05,0.0,0.0
806,objectresults,1,4.037630718294505e-05,0.0,0.0
805,hspace,1,4.037630718294505e-05,0.0,0.0
745,completely,1,4.037630718294505e-05,0.0,0.0
90,methodsRobustnessThe,1,4.037630718294505e-05,0.0,0.0
746,steal,1,4.037630718294505e-05,0.0,0.0
779,major,1,4.037630718294505e-05,0.0,0.0
802,precedence,1,4.037630718294505e-05,0.0,0.0
800,several,1,4.037630718294505e-05,0.0,0.0
749,problemsbecause,1,4.037630718294505e-05,0.0,0.0
94,compatible,1,4.037630718294505e-05,0.0,0.0
98,attemptingto,1,4.037630718294505e-05,0.0,0.0
750,TypesPrimitive,1,4.037630718294505e-05,0.0,0.0
125,scrollbars,1,4.037630718294505e-05,0.0,0.0
100,bring,1,4.037630718294505e-05,0.0,0.0
122,efficient,1,4.037630718294505e-05,0.0,0.0
794,optionally,1,4.037630718294505e-05,0.0,0.0
117,broad,1,4.037630718294505e-05,0.0,0.0
758,listed,1,4.037630718294505e-05,0.0,0.0
793,aseparate,1,4.037630718294505e-05,0.0,0.0
759,rewrite,1,4.037630718294505e-05,0.0,0.0
323,allocation,1,4.037630718294505e-05,0.0,0.0
869,deallocated,1,4.037630718294505e-05,0.0,0.0
832,DescriptionJava,1,4.037630718294505e-05,0.0,0.0
955,specifically,1,4.037630718294505e-05,0.0,0.0
28,systems,1,4.037630718294505e-05,0.0,0.0
957,orviruses,1,4.037630718294505e-05,0.0,0.0
27,already,1,4.037630718294505e-05,0.0,0.0
959,SemanticsWe,1,4.037630718294505e-05,0.0,0.0
961,classthat,1,4.037630718294505e-05,0.0,0.0
954,virtually,1,4.037630718294505e-05,0.0,0.0
26,TypesThe,1,4.037630718294505e-05,0.0,0.0
965,named,1,4.037630718294505e-05,0.0,0.0
966,acollection,1,4.037630718294505e-05,0.0,0.0
967,lifecyclemethodsThe,1,4.037630718294505e-05,0.0,0.0
969,stale,1,4.037630718294505e-05,0.0,0.0
970,methodshould,1,4.037630718294505e-05,0.0,0.0
21,fromall,1,4.037630718294505e-05,0.0,0.0
25,latest,1,4.037630718294505e-05,0.0,0.0
973,incorrect,1,4.037630718294505e-05,0.0,0.0
953,Generic,1,4.037630718294505e-05,0.0,0.0
29,deep,1,4.037630718294505e-05,0.0,0.0
931,block,1,4.037630718294505e-05,0.0,0.0
932,Thisstatement,1,4.037630718294505e-05,0.0,0.0
933,referred,1,4.037630718294505e-05,0.0,0.0
34,Aplications,1,4.037630718294505e-05,0.0,0.0
936,stat2default,1,4.037630718294505e-05,0.0,0.0
937,ApplicationConsider,1,4.037630718294505e-05,0.0,0.0
952,StringsJava,1,4.037630718294505e-05,0.0,0.0
938,dimensional,1,4.037630718294505e-05,0.0,0.0
943,native,1,4.037630718294505e-05,0.0,0.0
944,stat3,1,4.037630718294505e-05,0.0,0.0
946,intsnew,1,4.037630718294505e-05,0.0,0.0
947,treated,1,4.037630718294505e-05,0.0,0.0
948,stat1if,1,4.037630718294505e-05,0.0,0.0
950,shallow,1,4.037630718294505e-05,0.0,0.0
31,declaration,1,4.037630718294505e-05,0.0,0.0
35,figure,1,4.037630718294505e-05,0.0,0.0
974,vspace,1,4.037630718294505e-05,0.0,0.0
977,drawString,1,4.037630718294505e-05,0.0,0.0
12,Id,1,4.037630718294505e-05,0.0,0.0
997,Anything,1,4.037630718294505e-05,0.0,0.0
998,zero,1,4.037630718294505e-05,0.0,0.0
11,SemanticsPortabilityJava,1,4.037630718294505e-05,0.0,0.0
10,Creates,1,4.037630718294505e-05,0.0,0.0
1001,normal,1,4.037630718294505e-05,0.0,0.0
995,sstill,1,4.037630718294505e-05,0.0,0.0
1002,files,1,4.037630718294505e-05,0.0,0.0
1004,malloc,1,4.037630718294505e-05,0.0,0.0
1005,happens,1,4.037630718294505e-05,0.0,0.0
8,values,1,4.037630718294505e-05,0.0,0.0
1007,five,1,4.037630718294505e-05,0.0,0.0
1008,toString,1,4.037630718294505e-05,0.0,0.0
1010,context,1,4.037630718294505e-05,0.0,0.0
9,burden,1,4.037630718294505e-05,0.0,0.0
975,compared,1,4.037630718294505e-05,0.0,0.0
994,Common,1,4.037630718294505e-05,0.0,0.0
13,othermachines,1,4.037630718294505e-05,0.0,0.0
18,nonportable,1,4.037630718294505e-05,0.0,0.0
979,bindJava,1,4.037630718294505e-05,0.0,0.0
980,javaBasics,1,4.037630718294505e-05,0.0,0.0
981,objectOperatorsThe,1,4.037630718294505e-05,0.0,0.0
17,longerneeded,1,4.037630718294505e-05,0.0,0.0
983,Buttonobject,1,4.037630718294505e-05,0.0,0.0
993,well,1,4.037630718294505e-05,0.0,0.0
984,andformats,1,4.037630718294505e-05,0.0,0.0
986,InitializersVariables,1,4.037630718294505e-05,0.0,0.0
987,stat1case,1,4.037630718294505e-05,0.0,0.0
15,heapwould,1,4.037630718294505e-05,0.0,0.0
14,iconifyyour,1,4.037630718294505e-05,0.0,0.0
990,ofcode,1,4.037630718294505e-05,0.0,0.0
991,Owner,1,4.037630718294505e-05,0.0,0.0
16,Such,1,4.037630718294505e-05,0.0,0.0
929,advantage,1,4.037630718294505e-05,0.0,0.0
928,operations,1,4.037630718294505e-05,0.0,0.0
36,Sends,1,4.037630718294505e-05,0.0,0.0
856,implementor,1,4.037630718294505e-05,0.0,0.0
65,IV,1,4.037630718294505e-05,0.0,0.0
64,tobe,1,4.037630718294505e-05,0.0,0.0
859,hostplatform,1,4.037630718294505e-05,0.0,0.0
862,discussed,1,4.037630718294505e-05,0.0,0.0
864,integrateyour,1,4.037630718294505e-05,0.0,0.0
67,tedious,1,4.037630718294505e-05,0.0,0.0
865,standardoutput,1,4.037630718294505e-05,0.0,0.0
60,arraya,1,4.037630718294505e-05,0.0,0.0
871,observation,1,4.037630718294505e-05,0.0,0.0
872,intentionally,1,4.037630718294505e-05,0.0,0.0
873,JavaBasics,1,4.037630718294505e-05,0.0,0.0
874,creation,1,4.037630718294505e-05,0.0,0.0
876,places,1,4.037630718294505e-05,0.0,0.0
866,CollectionAn,1,4.037630718294505e-05,0.0,0.0
877,drawing,1,4.037630718294505e-05,0.0,0.0
70,defense,1,4.037630718294505e-05,0.0,0.0
71,publicly,1,4.037630718294505e-05,0.0,0.0
833,user,1,4.037630718294505e-05,0.0,0.0
834,codeButton,1,4.037630718294505e-05,0.0,0.0
835,multiple,1,4.037630718294505e-05,0.0,0.0
837,ExecutionThe,1,4.037630718294505e-05,0.0,0.0
838,elementsJava,1,4.037630718294505e-05,0.0,0.0
839,typeelement,1,4.037630718294505e-05,0.0,0.0
852,Window,1,4.037630718294505e-05,0.0,0.0
840,definitionsimport,1,4.037630718294505e-05,0.0,0.0
78,automaticallys,1,4.037630718294505e-05,0.0,0.0
76,internally,1,4.037630718294505e-05,0.0,0.0
845,e6F,1,4.037630718294505e-05,0.0,0.0
73,bitschar16,1,4.037630718294505e-05,0.0,0.0
847,looks,1,4.037630718294505e-05,0.0,0.0
848,structs,1,4.037630718294505e-05,0.0,0.0
841,leakage,1,4.037630718294505e-05,0.0,0.0
58,Multi,1,4.037630718294505e-05,0.0,0.0
879,sections,1,4.037630718294505e-05,0.0,0.0
880,keywords,1,4.037630718294505e-05,0.0,0.0
910,apply,1,4.037630718294505e-05,0.0,0.0
45,Ifyou,1,4.037630718294505e-05,0.0,0.0
43,superclass,1,4.037630718294505e-05,0.0,0.0
915,typespurely,1,4.037630718294505e-05,0.0,0.0
42,buttonsa,1,4.037630718294505e-05,0.0,0.0
41,callclass,1,4.037630718294505e-05,0.0,0.0
909,Cloneable,1,4.037630718294505e-05,0.0,0.0
40,right,1,4.037630718294505e-05,0.0,0.0
920,accompanying,1,4.037630718294505e-05,0.0,0.0
921,command,1,4.037630718294505e-05,0.0,0.0
922,allowed,1,4.037630718294505e-05,0.0,0.0
924,giant,1,4.037630718294505e-05,0.0,0.0
39,Jim,1,4.037630718294505e-05,0.0,0.0
37,isrevisited,1,4.037630718294505e-05,0.0,0.0
919,lowercase,1,4.037630718294505e-05,0.0,0.0
46,generatedocumentation,1,4.037630718294505e-05,0.0,0.0
48,visible,1,4.037630718294505e-05,0.0,0.0
905,objectPrimitive,1,4.037630718294505e-05,0.0,0.0
882,pointerb,1,4.037630718294505e-05,0.0,0.0
57,CLASSPATH,1,4.037630718294505e-05,0.0,0.0
885,toconvert,1,4.037630718294505e-05,0.0,0.0
886,depot,1,4.037630718294505e-05,0.0,0.0
887,considered,1,4.037630718294505e-05,0.0,0.0
888,distributed,1,4.037630718294505e-05,0.0,0.0
890,concatenated,1,4.037630718294505e-05,0.0,0.0
56,symbol,1,4.037630718294505e-05,0.0,0.0
893,applies,1,4.037630718294505e-05,0.0,0.0
895,constant4float,1,4.037630718294505e-05,0.0,0.0
896,after,1,4.037630718294505e-05,0.0,0.0
898,converted,1,4.037630718294505e-05,0.0,0.0
900,implied,1,4.037630718294505e-05,0.0,0.0
901,complexity,1,4.037630718294505e-05,0.0,0.0
903,Forexample,1,4.037630718294505e-05,0.0,0.0
831,Final,1,4.037630718294505e-05,0.0,0.0
719,Memory,1,4.037630718294505e-05,0.0,0.0
667,constant077nullthe,1,4.037630718294505e-05,0.0,0.0
717,respond,1,4.037630718294505e-05,0.0,0.0
265,reserve,1,4.037630718294505e-05,0.0,0.0
264,crashesduring,1,4.037630718294505e-05,0.0,0.0
453,above,1,4.037630718294505e-05,0.0,0.0
454,Descriptionidi,1,4.037630718294505e-05,0.0,0.0
263,think,1,4.037630718294505e-05,0.0,0.0
456,linking,1,4.037630718294505e-05,0.0,0.0
450,acompilation,1,4.037630718294505e-05,0.0,0.0
459,combination,1,4.037630718294505e-05,0.0,0.0
461,bitsint32,1,4.037630718294505e-05,0.0,0.0
462,arrayobject,1,4.037630718294505e-05,0.0,0.0
259,Method,1,4.037630718294505e-05,0.0,0.0
465,environments,1,4.037630718294505e-05,0.0,0.0
466,idInteger,1,4.037630718294505e-05,0.0,0.0
468,pointed,1,4.037630718294505e-05,0.0,0.0
261,creating,1,4.037630718294505e-05,0.0,0.0
469,having,1,4.037630718294505e-05,0.0,0.0
449,leads,1,4.037630718294505e-05,0.0,0.0
444,atJava,1,4.037630718294505e-05,0.0,0.0
423,whenever,1,4.037630718294505e-05,0.0,0.0
279,Therefore,1,4.037630718294505e-05,0.0,0.0
426,NetscapeNavigator,1,4.037630718294505e-05,0.0,0.0
276,allocatesmemory,1,4.037630718294505e-05,0.0,0.0
428,availablefor,1,4.037630718294505e-05,0.0,0.0
274,page,1,4.037630718294505e-05,0.0,0.0
445,archives,1,4.037630718294505e-05,0.0,0.0
430,illegal,1,4.037630718294505e-05,0.0,0.0
432,returns,1,4.037630718294505e-05,0.0,0.0
433,bitslong64,1,4.037630718294505e-05,0.0,0.0
436,onany,1,4.037630718294505e-05,0.0,0.0
272,src,1,4.037630718294505e-05,0.0,0.0
441,follows,1,4.037630718294505e-05,0.0,0.0
442,convention,1,4.037630718294505e-05,0.0,0.0
431,Javavariables,1,4.037630718294505e-05,0.0,0.0
470,sizes,1,4.037630718294505e-05,0.0,0.0
257,whiledo,1,4.037630718294505e-05,0.0,0.0
256,Frameremoves,1,4.037630718294505e-05,0.0,0.0
502,means,1,4.037630718294505e-05,0.0,0.0
234,deallocates,1,4.037630718294505e-05,0.0,0.0
504,across,1,4.037630718294505e-05,0.0,0.0
508,EqualityTwo,1,4.037630718294505e-05,0.0,0.0
509,details,1,4.037630718294505e-05,0.0,0.0
233,deiconify,1,4.037630718294505e-05,0.0,0.0
235,mainwindow,1,4.037630718294505e-05,0.0,0.0
511,translates,1,4.037630718294505e-05,0.0,0.0
514,andt,1,4.037630718294505e-05,0.0,0.0
516,commentswhere,1,4.037630718294505e-05,0.0,0.0
517,inJava,1,4.037630718294505e-05,0.0,0.0
518,npackage,1,4.037630718294505e-05,0.0,0.0
520,statwhilewhile,1,4.037630718294505e-05,0.0,0.0
521,ObjectsAssignment,1,4.037630718294505e-05,0.0,0.0
232,programmingThe,1,4.037630718294505e-05,0.0,0.0
499,undefined,1,4.037630718294505e-05,0.0,0.0
498,displays,1,4.037630718294505e-05,0.0,0.0
238,proneJava,1,4.037630718294505e-05,0.0,0.0
254,messagesfrom,1,4.037630718294505e-05,0.0,0.0
477,becomes,1,4.037630718294505e-05,0.0,0.0
251,PC,1,4.037630718294505e-05,0.0,0.0
250,Javalanguage,1,4.037630718294505e-05,0.0,0.0
482,commenting,1,4.037630718294505e-05,0.0,0.0
249,Standalone,1,4.037630718294505e-05,0.0,0.0
484,body,1,4.037630718294505e-05,0.0,0.0
248,expressions,1,4.037630718294505e-05,0.0,0.0
488,Tnew,1,4.037630718294505e-05,0.0,0.0
489,Classes,1,4.037630718294505e-05,0.0,0.0
244,forget,1,4.037630718294505e-05,0.0,0.0
492,leading,1,4.037630718294505e-05,0.0,0.0
493,immediately,1,4.037630718294505e-05,0.0,0.0
495,single,1,4.037630718294505e-05,0.0,0.0
496,basic,1,4.037630718294505e-05,0.0,0.0
422,every,1,4.037630718294505e-05,0.0,0.0
280,thedirectories,1,4.037630718294505e-05,0.0,0.0
281,clean,1,4.037630718294505e-05,0.0,0.0
419,note,1,4.037630718294505e-05,0.0,0.0
354,leaves,1,4.037630718294505e-05,0.0,0.0
355,allocateduntil,1,4.037630718294505e-05,0.0,0.0
356,onetwo,1,4.037630718294505e-05,0.0,0.0
357,stats,1,4.037630718294505e-05,0.0,0.0
359,libraries,1,4.037630718294505e-05,0.0,0.0
360,calledonce,1,4.037630718294505e-05,0.0,0.0
353,Javaobject,1,4.037630718294505e-05,0.0,0.0
307,Stacks,1,4.037630718294505e-05,0.0,0.0
365,requires,1,4.037630718294505e-05,0.0,0.0
366,thereby,1,4.037630718294505e-05,0.0,0.0
367,inflexible,1,4.037630718294505e-05,0.0,0.0
303,asnew,1,4.037630718294505e-05,0.0,0.0
370,valueOf,1,4.037630718294505e-05,0.0,0.0
300,becausethey,1,4.037630718294505e-05,0.0,0.0
364,StatementsJava,1,4.037630718294505e-05,0.0,0.0
352,item,1,4.037630718294505e-05,0.0,0.0
351,proper,1,4.037630718294505e-05,0.0,0.0
350,suffixdouble,1,4.037630718294505e-05,0.0,0.0
324,runs,1,4.037630718294505e-05,0.0,0.0
320,MAX_VALUE,1,4.037630718294505e-05,0.0,0.0
328,codenew,1,4.037630718294505e-05,0.0,0.0
329,issue,1,4.037630718294505e-05,0.0,0.0
330,Applications,1,4.037630718294505e-05,0.0,0.0
314,conversions,1,4.037630718294505e-05,0.0,0.0
333,ObjectsButton,1,4.037630718294505e-05,0.0,0.0
335,e6D,1,4.037630718294505e-05,0.0,0.0
311,painting,1,4.037630718294505e-05,0.0,0.0
337,manager,1,4.037630718294505e-05,0.0,0.0
338,Part,1,4.037630718294505e-05,0.0,0.0
339,atruntime,1,4.037630718294505e-05,0.0,0.0
343,things,1,4.037630718294505e-05,0.0,0.0
345,guaranteed,1,4.037630718294505e-05,0.0,0.0
